"subj_idx","rt","response","rwdType","tgtPos","colPos","colMatch"
0,1.52278,0,2,1,3,1
0,0.78622,1,2,1,2,1
0,0.897935,1,2,2,1,1
0,0.973175,1,2,1,2,1
0,0.90246,1,2,2,3,1
0,0.93829,0,1,2,3,1
0,0.920375,1,1,3,2,1
0,0.750685,0,1,2,1,1
0,0.606595,1,2,3,2,1
0,0.95643,1,2,1,3,1
0,0.80205,1,1,3,1,1
0,0.76033,1,1,2,1,1
0,0.632505,1,2,3,2,1
0,0.76732,1,1,2,3,1
0,0.786755,1,1,1,2,1
0,0.81793,0,1,2,1,1
0,1.93948,1,2,1,3,1
0,0.777815,1,1,1,2,1
0,1.19913,1,1,2,1,1
0,1.107605,1,1,3,1,1
0,1.326155,1,2,1,2,1
0,0.854785,1,2,2,3,1
0,1.298515,1,1,2,3,1
0,0.97065,1,1,2,3,1
0,0.934885,1,2,3,2,1
0,0.68962,1,2,3,1,1
0,0.65226,1,2,1,2,1
0,0.93029,1,1,3,2,1
0,0.763105,1,1,1,2,1
0,0.732695,1,1,3,2,1
0,0.709,1,2,2,3,1
0,0.739455,1,2,3,2,1
0,0.845505,1,1,1,2,1
0,1.630045,1,1,1,3,1
0,0.983985,1,2,2,1,1
0,1.03018,1,1,3,1,1
0,0.64471,1,1,3,2,1
0,0.93329,1,1,1,3,1
0,0.614365,1,1,3,1,1
0,0.782635,1,1,1,3,1
0,1.16457,1,2,2,1,1
0,0.556355,1,2,3,1,1
0,1.28143,1,2,2,1,1
0,0.61529,1,1,1,3,1
0,1.810235,0,1,1,2,1
0,0.75276,1,2,3,2,1
0,0.63083,1,1,1,3,1
0,0.65387,1,2,3,1,1
0,0.79697,1,2,1,2,1
0,0.668175,1,1,3,1,1
0,0.62801,1,2,2,3,1
0,0.93938,0,1,2,3,1
0,0.843735,1,2,2,3,1
0,0.62754,1,2,1,3,1
0,0.695175,1,1,2,1,1
0,0.797215,1,2,1,3,1
0,0.75563,1,2,2,1,1
0,0.675755,1,1,3,2,1
0,0.667295,1,2,3,1,1
1,1.003925,1,2,1,2,1
1,1.005055,1,1,3,1,1
1,0.885585,1,2,3,1,1
1,1.07088,1,2,2,1,1
1,0.98445,1,2,2,1,1
1,0.936335,1,2,2,1,1
1,0.878205,1,2,3,2,1
1,0.805715,1,2,2,3,1
1,0.94849,1,1,2,3,1
1,0.91658,1,1,1,3,1
1,0.854945,1,1,1,3,1
1,0.92987,1,2,1,3,1
1,0.999675,1,2,1,2,1
1,0.96456,1,2,3,1,1
1,0.836275,1,2,2,1,1
1,0.730935,1,1,3,1,1
1,0.676645,1,1,3,1,1
1,0.710925,1,2,3,2,1
1,0.817055,1,2,1,2,1
1,0.87393,1,1,2,1,1
1,0.86357,1,1,2,1,1
1,0.915925,1,2,3,1,1
1,0.914195,1,1,1,2,1
1,0.748145,1,2,1,3,1
1,0.69401,1,2,2,3,1
1,0.71151,1,1,1,2,1
1,0.730215,1,1,1,2,1
1,0.80534,1,1,2,3,1
1,0.70381,1,1,3,2,1
1,0.606435,1,2,3,1,1
1,0.88411,1,1,2,1,1
1,0.67085,1,2,1,3,1
1,0.80063,1,1,2,3,1
1,0.54076,1,1,3,2,1
1,0.663905,1,2,1,3,1
1,0.622275,1,2,2,3,1
1,0.80923,1,1,3,2,1
1,0.75078,1,1,2,1,1
1,0.53381,1,1,3,1,1
1,0.88968,1,1,3,2,1
1,0.736795,1,1,2,1,1
1,0.7305,1,1,2,3,1
1,0.822785,1,2,2,1,1
1,0.87085,1,1,1,2,1
1,0.645785,1,1,3,2,1
1,0.67983,1,2,1,2,1
1,0.57675,1,2,3,2,1
1,0.58443,1,1,1,3,1
1,0.6529,1,1,1,3,1
1,0.88716,0,2,1,2,1
1,0.79109,1,2,2,3,1
1,0.690715,1,1,3,1,1
1,0.673795,1,2,3,1,1
1,0.71664,1,2,2,3,1
1,0.601905,1,2,3,2,1
1,0.714305,1,1,1,2,1
1,0.844065,1,2,1,3,1
1,1.186525,1,1,1,3,1
1,0.71585,1,1,2,3,1
1,0.635105,1,2,3,2,1
2,0.549,1,2,3,1,1
2,0.667,1,1,3,1,1
2,0.709,1,2,2,1,1
2,0.813,1,2,1,2,1
2,0.531,1,2,2,1,1
2,0.663,1,2,1,3,1
2,0.453,1,2,3,2,1
2,0.715,1,2,2,1,1
2,0.823,1,2,3,1,1
2,0.737,1,1,2,1,1
2,0.611,1,2,3,1,1
2,0.645,1,2,2,1,1
2,0.644,1,1,1,3,1
2,0.627,1,2,1,2,1
2,0.533,1,2,1,3,1
2,0.656,1,1,1,2,1
2,0.555,1,1,3,2,1
2,0.573,1,1,3,2,1
2,0.84,1,1,2,1,1
2,0.484,0,1,1,2,1
2,0.479,1,2,3,2,1
2,0.474,1,2,3,1,1
2,0.684,1,1,1,2,1
2,0.436,1,2,3,2,1
2,0.811,1,2,3,2,1
2,1.004,1,2,2,3,1
2,0.717,0,1,1,3,1
2,0.798,1,2,1,2,1
2,0.719,1,1,1,2,1
2,0.556,1,1,3,2,1
2,0.621,1,1,2,3,1
2,0.585,1,2,1,2,1
2,0.649,0,2,2,3,1
2,0.522,1,2,1,3,1
2,0.691,1,1,1,3,1
2,0.51,1,1,3,2,1
2,0.746,1,2,2,3,1
2,0.491,1,1,3,1,1
2,0.536,1,2,2,3,1
2,0.5,1,1,3,1,1
2,0.49,1,2,3,1,1
2,0.92,0,1,2,1,1
2,0.65,1,1,1,2,1
2,0.959,1,1,1,3,1
2,0.505,1,1,3,2,1
2,0.664,1,2,2,1,1
2,0.946,1,2,2,3,1
2,0.505,1,2,3,2,1
2,0.609,0,1,2,3,1
2,0.51,1,1,3,1,1
2,0.67,0,1,2,1,1
2,0.618,0,2,1,3,1
2,0.58,1,1,1,3,1
2,0.799,1,2,1,3,1
2,0.506,1,1,2,3,1
2,0.581,1,1,2,1,1
2,0.553,1,1,3,1,1
2,0.738,1,2,1,2,1
2,0.562,1,1,2,3,1
2,0.589,1,1,2,3,1
3,1.075,0,1,2,3,1
3,1.478,1,2,3,2,1
3,1.004,1,2,3,2,1
3,0.785,1,1,2,3,1
3,0.95,1,1,1,2,1
3,1.132,1,1,3,2,1
3,0.982,1,1,2,1,1
3,1.321,1,1,3,1,1
3,0.783,0,1,1,3,1
3,0.894,0,2,2,3,1
3,1.323,1,2,2,3,1
3,0.958,0,2,1,3,1
3,0.852,1,2,1,3,1
3,0.997,1,1,1,2,1
3,0.855,1,1,3,1,1
3,1.304,1,2,3,1,1
3,1.466,1,2,1,3,1
3,1.628,1,2,1,2,1
3,1.163,1,1,3,1,1
3,1.026,1,2,3,1,1
3,1.345,0,1,1,2,1
3,2.217,1,1,2,1,1
3,1.688,1,1,2,3,1
3,1.761,1,1,1,2,1
3,1.197,1,1,2,3,1
3,1.283,1,1,1,2,1
3,1.207,1,2,1,3,1
3,0.874,1,2,3,1,1
3,1.139,1,2,1,2,1
3,1.424,1,1,1,3,1
3,1.374,1,1,3,2,1
3,1.161,1,1,3,1,1
3,1.968,1,2,2,1,1
3,1.212,1,1,1,3,1
3,0.934,1,1,2,1,1
3,1.044,1,1,3,2,1
3,1.028,0,2,1,2,1
3,1.009,1,2,3,2,1
3,1.02,1,2,1,3,1
3,1.22,1,2,2,1,1
3,2.057,1,2,2,3,1
3,1.179,1,2,1,2,1
3,1.212,1,1,3,2,1
3,1.287,1,1,2,1,1
3,1.144,1,2,1,2,1
3,1.289,1,2,2,1,1
3,1.256,1,1,2,3,1
3,1.025,1,2,3,1,1
3,1.337,1,1,3,2,1
3,1.387,1,2,2,3,1
3,1.489,1,1,1,3,1
3,1.018,1,2,2,1,1
3,1.027,1,2,2,3,1
3,1.106,1,2,3,2,1
3,1.17,1,1,2,1,1
3,1.194,1,2,2,1,1
3,1.479,1,2,3,1,1
3,1.074,1,1,3,1,1
3,1.708,1,1,1,3,1
3,1.157,1,2,3,2,1
4,0.852,0,1,2,1,1
4,0.755,0,2,3,2,1
4,0.55,1,1,2,3,1
4,0.707,1,2,1,3,1
4,0.965,0,2,1,2,1
4,0.598,1,2,2,1,1
4,0.665,0,1,2,3,1
4,0.996,0,2,2,3,1
4,0.435,1,1,3,1,1
4,0.627,1,2,1,3,1
4,0.768,0,1,3,1,1
4,0.598,0,1,2,1,1
4,0.5,1,1,3,1,1
4,0.862,1,2,2,1,1
4,0.807,1,1,1,2,1
4,0.624,1,2,2,3,1
4,0.719,1,1,3,2,1
4,0.533,0,2,3,1,1
4,0.665,0,2,2,3,1
4,0.463,1,1,1,3,1
4,0.69,1,2,3,1,1
4,0.928,1,1,1,3,1
4,0.794,0,2,1,3,1
4,0.818,1,2,2,1,1
4,0.463,0,1,2,1,1
4,0.856,0,1,2,3,1
4,0.375,1,1,3,1,1
4,0.888,0,2,1,3,1
4,0.606,1,1,1,3,1
4,0.731,0,2,2,1,1
4,0.768,1,2,3,1,1
4,0.493,1,1,1,2,1
4,0.737,1,2,3,2,1
4,1.087,0,2,1,2,1
4,1.016,1,1,3,2,1
4,1.129,0,1,2,3,1
4,0.685,1,2,1,2,1
4,0.467,1,1,3,2,1
4,0.756,1,1,2,1,1
4,0.642,1,1,1,2,1
4,0.784,1,2,3,2,1
4,0.611,0,1,2,3,1
4,0.551,1,2,2,3,1
4,0.618,1,2,2,3,1
4,0.902,0,1,1,2,1
4,0.585,1,1,2,1,1
4,0.675,1,1,3,2,1
4,0.654,1,2,1,3,1
4,0.78,0,2,2,1,1
4,0.632,1,1,3,2,1
4,0.508,1,2,3,2,1
4,0.684,1,2,3,1,1
4,0.879,0,2,1,2,1
4,0.773,1,1,1,3,1
4,0.648,1,2,3,2,1
4,0.701,0,2,1,2,1
4,0.526,1,1,3,1,1
4,0.84,0,1,1,2,1
4,0.569,1,1,1,3,1
4,0.616,1,2,3,1,1
5,0.839745,1,1,2,1,1
5,0.875545,1,1,2,3,1
5,0.53605,1,1,3,2,1
5,0.6085950001,1,2,1,3,1
5,0.6934099998,1,1,3,2,1
5,0.4410000001,1,1,3,2,1
5,0.4329899999,1,1,3,2,1
5,0.3851450002,1,1,3,2,1
5,0.5699200002,1,2,1,2,1
5,0.4112799999,1,2,3,1,1
5,0.716035,1,2,1,2,1
5,0.5583299999,1,1,1,3,1
5,0.8690849999,0,2,3,1,1
5,0.8534949999,1,1,2,1,1
5,0.6811149998,1,2,1,2,1
5,0.9445549999,1,1,1,3,1
5,0.3660199998,1,1,3,1,1
5,0.4859849999,1,2,3,2,1
5,0.763425,0,2,2,1,1
5,1.159105,1,2,3,2,1
5,0.4961000001,1,1,2,3,1
5,0.3979499999,1,1,3,1,1
5,0.66411,1,1,1,2,1
5,0.4877799999,1,2,2,1,1
5,0.423215,1,1,3,1,1
5,0.6418299999,1,1,2,3,1
5,0.5353400002,1,1,1,3,1
5,0.5669499999,1,1,2,1,1
5,0.8325450001,1,2,1,2,1
5,0.7119049998,1,1,1,2,1
5,0.4852,1,1,3,1,1
5,1.76228,0,1,2,1,1
5,0.6276200002,1,2,2,1,1
5,0.61347,1,1,2,3,1
5,0.7806500001,1,2,1,3,1
5,0.563905,1,2,2,3,1
5,0.536355,0,1,1,3,1
5,0.3752049999,1,2,3,1,1
5,0.6076700001,1,1,1,3,1
5,0.4420950001,1,2,3,2,1
5,0.5093700001,1,1,1,2,1
5,0.377935,1,2,3,2,1
5,0.458875,1,1,3,1,1
5,0.6180800002,1,2,2,3,1
5,0.5751499999,1,2,1,2,1
5,0.568825,1,1,2,3,1
5,0.8231899999,1,2,3,2,1
5,0.505165,1,1,2,1,1
5,0.7164150001,1,2,3,1,1
5,0.7494350001,1,2,2,1,1
5,0.7398599999,1,2,2,3,1
5,0.7699450001,1,1,1,2,1
5,0.573995,1,1,1,2,1
5,0.4601949998,1,2,3,1,1
5,0.53636,1,2,1,3,1
5,0.633955,1,2,1,3,1
5,0.6851550001,1,2,1,3,1
5,0.623045,1,2,2,3,1
5,0.5984200002,1,2,2,1,1
5,0.450835,1,2,2,3,1
6,1.097,1,2,1,3,1
6,1.118,1,1,3,1,1
6,2.096,0,1,3,1,1
6,0.687,1,2,3,1,1
6,1.101,0,1,1,3,1
6,1.061,1,1,1,3,1
6,0.479,1,1,3,1,1
6,1.151,0,2,2,1,1
6,1.06,1,1,2,3,1
6,1.12,1,1,3,2,1
6,1.055,1,2,1,3,1
6,1.025,1,1,1,2,1
6,0.835,1,1,3,1,1
6,0.919,1,1,1,2,1
6,0.914,1,1,1,2,1
6,0.573,1,2,1,2,1
6,1.262,1,2,2,3,1
6,1.036,1,2,1,3,1
6,0.816,0,2,3,1,1
6,0.864,1,1,3,2,1
6,1.235,0,2,2,1,1
6,1.308,1,2,2,3,1
6,0.787,1,1,2,1,1
6,1.513,0,2,1,2,1
6,1.298,1,2,3,2,1
6,1.21,0,1,1,3,1
6,1.296,1,1,1,3,1
6,1.063,1,2,3,2,1
6,0.934,0,2,1,2,1
6,0.91,1,1,2,3,1
6,0.94,1,1,2,3,1
6,1.096,1,1,1,2,1
6,1.163,1,2,1,3,1
6,1.14,1,2,3,2,1
6,1.158,0,2,2,1,1
6,1.413,1,1,2,3,1
6,0.912,0,2,2,3,1
6,0.96,1,1,1,2,1
6,0.897,1,2,1,2,1
6,0.505,1,1,3,2,1
6,0.53,1,1,3,2,1
6,0.501,1,2,3,1,1
6,0.908,1,1,2,1,1
6,1.284,1,1,3,2,1
6,1.05,1,2,1,2,1
6,0.882,1,2,3,2,1
6,1.04,1,2,1,3,1
6,0.532,1,1,1,3,1
6,0.757,1,1,2,1,1
6,0.912,1,1,2,1,1
6,0.457,1,2,3,1,1
6,1.155,0,1,2,3,1
6,1.171,1,2,2,1,1
6,1.051,1,2,3,2,1
6,0.954,1,2,2,3,1
6,0.792,0,1,2,1,1
6,0.816,1,2,2,3,1
6,0.728,1,2,3,1,1
6,0.836,1,2,2,1,1
6,0.564,1,1,3,1,1
7,1.02725,1,2,3,2,1
7,0.88745,1,1,3,1,1
7,0.900825,1,2,2,3,1
7,0.88909,0,2,3,1,1
7,0.732125,1,1,1,3,1
7,1.07334,0,1,2,3,1
7,1.22868,1,1,2,1,1
7,0.908715,1,2,2,1,1
7,0.796045,1,1,2,3,1
7,0.715255,1,1,1,2,1
7,0.803185,1,1,1,2,1
7,0.61992,1,2,3,2,1
7,1.01015,1,1,1,2,1
7,0.93847,1,2,1,3,1
7,1.409925,1,2,2,1,1
7,1.233865,1,2,1,3,1
7,0.75443,1,1,3,2,1
7,0.84629,1,2,1,3,1
7,0.750245,1,1,3,1,1
7,1.50095,1,2,2,1,1
7,0.63791,1,2,1,2,1
7,0.65184,1,2,3,2,1
7,0.74923,1,2,1,3,1
7,0.66779,1,2,3,1,1
7,0.88005,1,2,1,2,1
7,0.738125,1,1,3,1,1
7,1.1315,0,2,2,3,1
7,0.865985,1,2,3,1,1
7,0.68726,1,1,1,3,1
7,0.807135,0,1,2,3,1
7,0.71557,1,2,2,1,1
7,0.934615,0,1,2,3,1
7,0.78024,1,1,1,2,1
7,0.768205,1,1,3,2,1
7,0.79791,1,2,1,3,1
7,0.829225,1,1,1,3,1
7,1.176315,1,1,1,2,1
7,0.805475,1,1,2,1,1
7,0.832085,0,1,2,1,1
7,0.966025,1,2,3,1,1
7,0.62465,1,2,2,3,1
7,0.62384,0,1,3,2,1
7,0.70415,1,2,3,2,1
7,1.129925,1,1,2,1,1
7,0.543755,1,1,1,3,1
7,0.520405,1,2,3,2,1
7,1.011545,0,2,3,1,1
7,0.49763,1,2,1,2,1
7,0.508395,1,1,3,2,1
7,0.880675,1,1,2,3,1
7,0.58199,1,1,1,3,1
7,0.821015,1,1,2,1,1
7,0.78096,0,2,2,1,1
7,0.80987,1,2,1,2,1
7,0.617725,1,1,3,2,1
7,0.50148,1,1,3,1,1
7,0.69037,1,2,1,2,1
7,0.61257,0,1,3,1,1
7,0.680625,1,2,2,3,1
7,0.81135,1,2,2,3,1
8,1.192645,1,2,1,2,1
8,0.67812,1,1,3,2,1
8,0.594995,1,2,3,1,1
8,0.671425,1,1,1,2,1
8,0.5604,1,1,2,1,1
8,0.52624,1,1,3,1,1
8,0.51088,1,1,2,3,1
8,0.45046,1,1,3,2,1
8,0.50421,1,2,1,3,1
8,0.49182,1,1,2,1,1
8,0.41991,1,1,3,1,1
8,0.534275,1,2,1,3,1
8,0.587845,0,2,2,1,1
8,0.630985,1,2,2,3,1
8,0.64945,1,2,1,3,1
8,0.473775,1,1,2,3,1
8,0.65361,1,2,1,3,1
8,0.773315,1,2,2,1,1
8,0.479065,1,1,2,3,1
8,0.84907,1,2,1,3,1
8,0.52666,1,2,3,2,1
8,0.609315,1,2,1,2,1
8,0.76236,0,1,1,3,1
8,0.52435,1,1,3,1,1
8,0.54881,1,2,2,3,1
8,0.448025,1,2,1,2,1
8,0.373535,1,2,3,1,1
8,0.43115,1,2,2,3,1
8,0.53742,1,2,2,3,1
8,0.488605,1,1,3,2,1
8,0.454485,1,2,3,2,1
8,0.52141,1,1,1,2,1
8,0.53355,1,1,3,2,1
8,0.40403,1,2,2,1,1
8,0.419405,1,2,3,2,1
8,0.48016,1,1,1,3,1
8,0.58639,1,2,3,1,1
8,0.513305,1,2,1,2,1
8,0.34425,1,1,3,2,1
8,0.404755,1,1,2,1,1
8,0.38434,1,1,3,1,1
8,0.6768,1,2,1,2,1
8,0.576395,0,2,2,1,1
8,0.51743,1,2,3,1,1
8,0.495745,1,1,1,3,1
8,0.4991,1,1,1,2,1
8,0.47772,1,1,1,3,1
8,0.43691,1,2,3,2,1
8,0.4806,1,1,2,1,1
8,0.376285,1,1,1,2,1
8,0.558815,1,2,3,1,1
8,0.571335,1,2,3,2,1
8,0.63833,0,1,2,3,1
8,0.518665,1,2,2,3,1
8,0.50093,1,1,2,1,1
8,0.46994,1,2,2,1,1
8,0.38703,1,1,3,1,1
8,0.63551,1,1,2,3,1
8,0.403545,1,1,1,3,1
8,0.549005,1,1,1,2,1
9,1.13972,0,1,2,1,1
9,0.7699850001,1,2,1,3,1
9,0.652,0,2,2,3,1
9,0.9410249998,1,1,1,3,1
9,0.6867450001,0,1,3,2,1
9,1.33697,0,1,2,3,1
9,1.488245,0,1,1,3,1
9,1.69941,1,1,3,2,1
9,1.595275,1,1,1,2,1
9,1.09047,1,2,2,1,1
9,0.27275,1,2,3,1,1
9,0.44933,1,2,2,1,1
9,0.4244700002,1,1,3,1,1
9,0.6159799998,1,2,3,1,1
9,0.3525,1,2,3,2,1
9,0.2783949999,1,2,2,1,1
9,0.730615,1,2,3,2,1
9,0.8218799999,0,1,2,3,1
9,0.1295950001,0,2,1,2,1
9,0.650165,0,2,2,3,1
9,0.696975,0,2,3,2,1
9,0.009659999982,0,1,3,1,1
9,0.09728500014,0,1,1,3,1
9,0.26296,1,2,1,2,1
9,0.2535699999,1,1,3,2,1
9,0.4561400001,0,1,1,3,1
9,0.561485,1,2,1,2,1
9,0.04858999979,0,1,2,1,1
9,0.08471499989,0,2,1,2,1
9,0.06098000007,1,2,1,3,1
9,0.06729499996,1,2,2,1,1
9,0.2870550002,1,2,2,1,1
9,0.551735,0,1,1,2,1
9,0.1362349999,1,1,3,1,1
9,0.8821350001,0,2,1,3,1
9,0.731925,0,2,3,1,1
9,0.66659,1,2,1,3,1
9,1.81676,1,1,2,1,1
9,0.6800249999,1,2,2,3,1
9,1.014255,1,1,2,3,1
9,1.201565,1,2,1,2,1
9,0.6200649999,1,1,1,2,1
9,1.166585,0,2,3,2,1
9,1.115775,1,1,3,2,1
9,0.586965,1,1,3,1,1
9,0.65861,1,1,3,1,1
9,1.74024,1,1,2,3,1
9,0.3625950001,0,1,2,1,1
9,0.4253700001,0,1,2,3,1
9,1.14832,1,2,3,1,1
9,0.2041750001,0,1,1,2,1
9,0.1743599998,1,2,3,2,1
9,0.3567850001,1,1,3,2,1
9,0.04325499991,0,2,2,3,1
9,0.08750000014,0,2,3,1,1
9,0.05710500013,0,1,2,1,1
9,1.531,0,2,1,3,1
9,0.84601,1,2,2,3,1
9,0.157445,1,1,1,3,1
10,0.81658,1,1,3,2,1
10,0.967285,1,2,1,2,1
10,0.8567,1,1,1,3,1
10,0.44044,1,1,3,2,1
10,0.976555,1,1,2,3,1
10,0.66709,1,2,2,3,1
10,0.55419,1,2,1,2,1
10,0.480175,1,1,3,2,1
10,0.504775,1,1,1,3,1
10,0.558795,1,2,3,2,1
10,0.641965,1,1,1,2,1
10,0.57355,1,1,2,3,1
10,0.870525,1,2,2,1,1
10,0.51746,1,1,2,1,1
10,0.641315,1,2,2,3,1
10,0.490315,1,2,1,3,1
10,0.55492,1,1,1,2,1
10,0.459295,1,1,3,1,1
10,0.443925,1,2,3,1,1
10,0.607115,1,1,3,1,1
10,0.43508,1,2,1,2,1
10,0.476825,1,1,2,3,1
10,0.507295,1,1,3,2,1
10,0.644285,1,1,2,1,1
10,0.54522,1,2,2,3,1
10,0.35959,1,2,2,1,1
10,0.62812,1,2,1,2,1
10,0.571175,1,2,2,1,1
10,0.416305,1,1,1,3,1
10,1.04441,0,1,1,2,1
10,0.451235,1,2,3,2,1
10,0.438555,1,1,1,3,1
10,0.39799,1,1,3,1,1
10,0.580375,1,1,1,2,1
10,0.579475,1,2,2,1,1
10,0.68441,1,2,2,3,1
10,0.450715,1,2,1,2,1
10,0.61876,1,1,2,1,1
10,0.687235,1,1,2,3,1
10,0.414645,1,2,3,1,1
10,0.39483,1,2,3,1,1
10,0.450755,1,1,3,1,1
10,0.556025,1,1,2,3,1
10,0.537335,1,2,2,3,1
10,0.513895,1,2,1,3,1
10,0.53018,1,2,1,3,1
10,0.407035,1,1,3,2,1
10,0.57722,0,1,1,2,1
10,0.558325,1,1,2,1,1
10,0.37976,1,2,3,2,1
10,1.4446,1,2,1,3,1
10,0.54849,1,1,3,1,1
10,1.06864,1,1,1,3,1
10,0.58734,1,2,3,2,1
10,0.477415,1,2,3,1,1
10,0.667295,1,1,2,1,1
10,0.640075,1,2,3,1,1
10,0.58377,1,2,2,1,1
10,0.527005,1,2,3,2,1
10,0.80458,1,2,1,3,1
11,0.933845,1,2,2,3,1
11,0.798045,1,2,2,1,1
11,0.587285,1,2,1,2,1
11,0.910405,1,2,3,2,1
11,1.038815,1,2,3,1,1
11,1.033665,0,2,2,3,1
11,1.06066,1,1,3,1,1
11,1.355425,1,2,3,1,1
11,1.949805,0,1,2,3,1
11,0.856425,1,1,3,2,1
11,1.03388,1,1,3,1,1
11,0.922715,1,1,3,2,1
11,1.587785,1,2,1,2,1
11,1.14068,1,2,1,3,1
11,1.334005,1,2,2,3,1
11,1.183275,1,1,1,2,1
11,1.368835,1,1,2,1,1
11,1.149775,1,1,2,1,1
11,1.3413,1,2,2,3,1
11,1.014375,1,1,1,2,1
11,0.982665,1,2,3,1,1
11,0.889075,1,1,3,1,1
11,1.02229,0,1,2,3,1
11,1.06978,1,2,2,3,1
11,0.92879,1,1,3,1,1
11,1.37295,1,2,3,2,1
11,1.026725,1,1,1,2,1
11,1.609475,1,1,1,3,1
11,1.14286,1,1,3,1,1
11,1.176085,1,1,1,2,1
11,1.193375,1,2,1,3,1
11,1.03675,1,1,3,2,1
11,1.22062,1,1,2,1,1
11,1.428365,1,2,1,3,1
11,1.392825,0,2,1,2,1
11,1.266835,1,1,2,3,1
11,1.177185,0,2,2,1,1
11,0.956295,1,1,1,3,1
11,1.569725,1,2,2,1,1
11,1.514775,0,2,1,2,1
11,0.97567,1,2,3,1,1
11,0.90644,1,2,3,2,1
11,0.910805,1,1,3,2,1
11,1.52542,0,1,2,3,1
11,1.58585,1,1,1,2,1
11,1.21503,1,1,2,1,1
11,2.338325,0,1,1,3,1
11,1.006505,0,1,2,1,1
11,1.6353,1,2,3,1,1
11,1.36259,1,2,1,3,1
11,1.2061,1,1,1,3,1
11,1.46182,0,1,1,3,1
12,0.6084049999,1,2,3,2,1
12,0.76393,1,1,3,2,1
12,0.662855,0,1,3,1,1
12,0.691555,1,2,2,1,1
12,1.00123,1,2,2,3,1
12,0.6123,1,1,3,1,1
12,0.984895,1,1,2,3,1
12,0.597335,1,2,3,2,1
12,1.37357,0,2,1,3,1
12,0.851475,1,1,1,3,1
12,0.76964,0,2,1,2,1
12,1.115105,0,1,2,1,1
12,0.485835,1,1,2,3,1
12,0.650025,1,2,2,1,1
12,0.57317,1,2,3,1,1
12,0.734785,1,1,1,2,1
12,0.761315,0,2,2,3,1
12,1.010415,1,1,1,2,1
12,0.92115,0,1,2,3,1
12,0.59715,0,2,2,1,1
12,0.89723,1,2,1,3,1
12,0.881495,1,2,1,3,1
12,0.948455,1,1,3,2,1
12,0.980085,1,2,2,1,1
12,0.824385,1,1,1,3,1
12,1.06576,1,1,2,3,1
12,0.572765,1,1,2,1,1
12,0.665765,1,1,2,3,1
12,1.02895,1,2,1,2,1
12,0.70285,1,1,1,3,1
12,0.639215,1,2,3,2,1
12,0.741225,0,1,1,2,1
12,0.907485,1,2,1,2,1
12,0.516765,1,2,3,2,1
12,0.587015,1,2,3,1,1
12,0.750225,1,2,1,3,1
12,0.8913050001,0,2,2,3,1
12,0.712645,0,2,2,3,1
12,0.762395,1,2,1,2,1
12,0.794595,0,1,2,1,1
12,0.95865,0,1,2,1,1
12,0.47398,1,1,3,2,1
12,0.80638,0,1,1,2,1
12,0.9988,1,2,3,1,1
12,0.581805,1,1,3,1,1
12,1.22631,1,2,1,2,1
12,0.65034,1,1,3,2,1
12,0.98229,1,2,3,2,1
12,0.512865,1,2,3,1,1
12,0.740495,1,2,2,3,1
12,0.75937,1,1,1,3,1
12,0.92796,1,2,1,3,1
12,0.495065,1,2,2,1,1
12,0.542,1,1,3,1,1
12,0.733895,1,2,3,1,1
12,1.218365,1,1,3,2,1
12,0.7138,1,1,1,3,1
12,1.06874,0,1,2,1,1
13,1.030635,0,2,1,2,1
13,0.491715,1,1,3,1,1
13,0.05869999999,0,2,3,2,1
13,0.62113,1,1,3,1,1
13,0.326615,0,1,3,2,1
13,0.07138500002,1,2,1,3,1
13,0.121085,1,1,1,2,1
13,0.53481,1,1,2,3,1
13,0.4255,1,2,3,2,1
13,1.407595,0,2,1,3,1
13,0.751495,0,1,3,2,1
13,0.22432,0,2,1,2,1
13,0.149805,0,2,1,3,1
13,0.179225,0,2,1,3,1
13,0.446675,1,1,1,3,1
13,0.420075,0,1,2,1,1
13,0.50671,1,2,3,1,1
13,0.353575,1,1,1,3,1
13,0.69071,1,1,3,1,1
13,0.20265,0,2,2,3,1
13,0.002994999988,0,2,1,2,1
13,0.04284000001,0,2,3,1,1
13,0.356585,1,2,2,3,1
13,0.35175,0,2,1,2,1
13,0.319955,1,1,2,3,1
13,0.21824,0,1,2,1,1
13,1.143475,0,1,3,2,1
13,0.10302,0,2,3,2,1
13,1.67618,1,2,2,3,1
13,0.098585,1,1,1,3,1
13,0.20333,0,2,3,1,1
13,1.398085,1,1,2,3,1
13,0.06036999999,1,1,3,1,1
13,0.37685,1,2,3,1,1
13,0.03596500002,0,2,2,3,1
13,0.717115,0,1,3,2,1
13,0.398995,0,2,2,3,1
13,0.36648,0,1,3,1,1
