subID,rt,correct,rwdType,colMatch
3,1.0607,1,2,1
3,0.8938,1,1,1
3,1.1902,1,1,1
3,1.0703,1,0,0
3,0.9238,1,2,1
3,0.8959,0,1,1
3,1.5169,0,1,1
3,1.2282,1,1,1
3,0.9266,1,1,1
3,1.1975,1,2,1
3,0.9095,1,1,1
3,1.1726,1,0,0
3,1.1875,1,2,1
3,0.9168,1,1,1
3,1.7346,1,1,1
3,1.6926,1,2,2
3,0.7752,1,0,0
3,1.2046,1,2,1
3,1.3425,0,1,1
3,0.7408,1,1,1
3,0.8038,1,2,1
3,0.789,1,2,1
3,0.9,0,1,1
3,1.2251,1,1,1
3,0.9147,1,1,1
3,0.7715,1,1,1
3,0.6453,1,2,1
3,1.6454,1,1,1
3,0.7048,1,2,1
3,0.9821,1,1,2
3,0.8105,1,0,0
3,1.1654,0,1,2
3,0.747,1,0,0
3,1.2918,1,1,1
3,1.5384,1,0,0
3,0.6371,1,2,1
3,0.6851,1,1,2
3,0.7649,1,1,1
3,0.765,1,1,1
3,1.7328,1,0,0
3,0.6939,1,1,1
3,0.8278,1,2,1
3,0.6761,1,0,0
3,0.7316,0,2,1
3,0.7343,0,2,1
3,1.3323,0,2,2
3,1.6613,1,2,1
3,1.3977,1,0,0
3,1.0459,1,2,1
3,1.6295,1,2,2
3,0.9406,1,0,0
3,0.8347,1,1,1
3,1.731,1,0,0
3,1.2829,0,2,1
3,1.8034,1,1,2
3,1.2783,0,1,1
3,1.1879,1,0,0
3,1.092,1,2,2
3,1.1174,1,0,0
3,1.0528,1,2,2
3,1.3324,1,2,1
3,1.2926,0,2,1
3,1.1952,1,0,0
3,1.6599,1,2,1
3,0.8613,1,1,1
3,0.6753,1,0,0
3,1.5808,1,1,1
3,0.5717,1,1,1
3,0.938,1,0,0
3,0.9105,0,2,1
3,0.9656,0,1,1
3,0.6846,0,0,0
3,1.2767,1,1,1
3,1.3563,0,1,1
3,0.763,1,0,0
3,1.4836,1,0,0
3,1.7318,0,2,1
3,1.8388,1,2,1
3,1.0688,1,2,1
3,1.4359,1,2,1
3,1.2762,1,2,1
3,1.8988,1,2,1
3,1.1975,1,2,1
3,1.1426,0,1,2
3,1.2032,1,2,2
3,1.4254,1,0,0
3,0.6483,1,1,2
3,1.4462,1,2,1
3,1.7551,0,0,0
3,1.0833,0,0,0
3,0.5004,1,2,1
3,1.6366,1,2,1
3,0.5474,1,1,2
3,1.5393,1,2,1
3,0.8686,1,2,2
3,0.5776,1,2,1
3,0.8516,1,1,2
3,0.7154,1,1,1
3,0.5863,1,2,2
3,0.4521,1,2,1
3,0.8515,1,0,0
3,0.7471,1,0,0
3,0.8053,0,1,1
3,0.8689,1,2,1
3,1.3478,1,1,1
3,0.7315,1,1,2
3,0.7866,1,2,1
3,1.801,1,2,1
3,0.7894,1,1,1
3,0.7628,1,0,0
3,0.9806,1,2,1
3,1.0823,1,1,2
3,0.7079,1,1,1
3,1.4032,1,1,1
3,1.1226,1,0,0
3,1.2679,0,2,1
3,1.1462,1,1,1
3,0.4939,0,1,1
3,1.3055,1,2,1
3,0.8997,1,1,1
3,0.7857,1,1,1
3,0.5324,1,0,0
3,0.7399,1,0,0
3,1.0044,1,1,1
3,0.423,1,2,1
3,0.4349,1,2,1
3,0.6911,1,2,1
3,0.929,0,0,0
3,0.9153,1,0,0
3,1.2891,1,1,1
3,0.5086,1,2,1
3,0.7024,1,0,0
3,1.5237,1,0,0
3,1.4888,1,2,1
3,0.8497,1,2,1
3,0.6825,1,0,0
3,1.0736,1,1,1
3,1.2261,1,2,2
3,0.6093,1,2,1
3,0.7765,1,1,1
3,0.7225,0,2,2
3,0.9258,1,0,0
3,0.6963,1,1,1
3,0.8013,1,1,1
3,0.9406,1,2,2
3,0.9733,1,2,1
3,1.1295,1,2,1
3,0.8208,1,0,0
3,0.8125,0,1,1
3,1.7058,0,1,1
3,1.3017,0,1,1
3,0.8434,0,1,2
3,0.7539,1,1,1
4,1.3988,1,1,1
4,1.3399,1,2,1
4,0.823,0,1,1
4,0.7107,1,1,1
4,1.3578,1,2,1
4,1.2931,1,0,0
4,0.9824,1,1,1
4,0.8938,1,1,1
4,1.0707,0,2,1
4,0.8558,1,1,2
4,1.0001,1,0,0
4,1.0308,1,0,0
4,1.0067,1,2,1
4,1.1004,1,2,1
4,1.1665,1,0,0
4,0.8384,1,0,0
4,1.3338,1,2,1
4,0.9567,1,2,1
4,0.9821,0,0,0
4,0.9179,1,0,0
4,0.7426,1,1,1
4,1.4376,1,1,1
4,1.1573,0,0,0
4,1.2705,0,2,1
4,0.5304,1,1,2
4,1.0452,0,2,1
4,0.9656,1,1,1
4,1.1353,1,2,1
4,0.7652,1,1,2
4,1.0869,1,0,0
4,1.1341,1,2,1
4,0.9974,1,0,0
4,0.8918,1,0,0
4,1.694,1,2,1
4,0.9747,1,2,2
4,1.1655,1,2,1
4,0.9201,1,2,1
4,0.7495,1,1,2
4,1.8416,0,2,1
4,0.8922,1,1,1
4,0.8204,1,0,0
4,1.2207,1,1,1
4,0.9415,1,0,0
4,1.6457,1,1,1
4,0.9176,1,2,1
4,1.406,0,0,0
4,0.7742,1,0,0
4,1.1249,1,1,1
4,0.8696,1,2,1
4,0.9007,1,2,1
4,0.9954,1,1,2
4,0.8832,1,1,1
4,1.044,1,2,2
4,2.0116,1,2,1
4,0.7976,1,0,0
4,1.205,1,2,1
4,1.0276,1,1,1
4,1.1478,1,0,0
4,0.9808,1,0,0
4,1.5634,1,1,1
4,0.8045,0,1,1
4,0.8528,0,2,1
4,1.176,1,2,1
4,1.0534,1,0,0
4,0.7103,1,1,1
4,0.8945,0,2,2
4,0.7087,0,2,1
4,1.0696,0,1,1
4,0.9484,0,0,0
4,1.014,0,1,1
4,1.1029,1,1,1
4,1.0288,1,1,2
4,1.133,1,1,1
4,0.8686,1,2,1
4,1.4138,1,2,1
4,1.324,0,1,2
4,0.9639,0,1,1
4,1.2784,1,2,1
4,1.3486,1,0,0
4,2.196,1,1,1
4,1.2458,0,2,1
4,1.1563,1,2,1
4,0.8448,1,0,0
4,0.9647,0,1,1
4,0.9633,1,2,1
4,0.9296,1,1,2
4,0.9519,1,1,2
4,0.9647,1,2,1
4,1.038,0,1,1
4,2.107,1,1,1
4,0.6845,1,2,2
4,1.0106,1,1,1
4,0.7008,1,2,1
4,0.7641,1,2,1
4,0.8522,1,2,1
4,0.8501,1,2,1
4,1.2531,1,2,1
4,1.0874,0,1,2
4,1.2594,1,1,2
4,1.0042,1,0,0
4,0.8862,1,2,1
4,0.8539,1,2,2
4,0.8605,1,2,2
4,0.8771,0,2,2
4,1.1722,1,2,1
4,1.5954,1,1,1
4,1.0681,1,1,2
4,0.9568,1,2,2
4,0.9881,1,1,2
4,0.964,1,2,1
4,0.852,1,0,0
4,0.8658,1,1,1
4,1.1488,1,0,0
4,0.7662,1,2,1
4,0.9246,1,1,1
4,1.3885,0,1,1
4,0.7974,1,1,1
4,1.1396,1,0,0
4,0.8677,1,0,0
4,1.0987,0,0,0
4,0.9501,0,2,1
4,0.813,1,0,0
4,1.1015,0,2,2
4,0.9969,1,2,1
4,1.0499,1,1,2
4,0.5952,1,1,1
4,1.326,1,2,2
4,1.0197,1,0,0
4,1.4287,1,2,2
4,0.8281,1,2,1
4,0.8684,1,2,1
4,0.8919,1,1,1
4,1.1239,1,0,0
4,0.7794,1,2,2
4,1.2999,1,2,1
4,0.9809,1,0,0
4,1.3008,1,2,2
4,1.3177,0,0,0
4,1.0131,0,0,0
4,0.9794,0,1,1
4,0.9235,1,0,0
4,1.0026,1,2,1
4,1.2361,1,1,1
4,1.1585,1,1,1
4,1.1956,1,1,1
4,1.0762,1,2,1
4,0.7627,1,0,0
4,0.7572,1,2,2
4,1.0443,1,1,1
4,0.986,1,1,1
4,0.8773,1,1,1
4,0.9802,1,0,0
4,0.8998,1,1,2
4,0.947,1,1,1
4,0.8124,1,2,1
4,1.2024,1,0,0
4,1.3553,1,1,1
4,0.9453,1,1,1
4,0.8537,0,1,1
4,0.9158,1,0,0
4,1.2452,1,0,0
4,1.5073,0,1,1
4,0.8591,1,1,1
4,0.7236,1,2,1
4,1.0766,1,2,1
4,1.1634,1,2,1
4,1.1879,1,2,1
4,1.8855,0,2,1
4,0.875,1,0,0
4,1.0365,1,2,1
4,0.9628,1,1,1
4,1.2742,1,2,1
4,1.0528,1,0,0
4,1.0058,1,1,1
4,0.8356,0,2,1
4,0.9153,1,1,1
4,0.9652,1,1,1
4,1.0831,1,2,1
4,1.235,0,0,0
4,1.0657,0,1,2
4,0.829,1,2,2
4,1.2041,1,1,1
4,1.1943,1,0,0
4,0.8666,1,1,1
4,0.989,0,1,1
4,0.7222,1,2,1
4,0.8517,1,2,1
4,1.0996,0,2,1
4,1.0839,1,1,1
4,0.826,1,2,1
4,1.052,1,0,0
4,1.064,1,1,1
4,0.9392,1,2,1
4,0.8183,1,2,1
4,1.1329,0,0,0
4,0.8492,1,1,1
4,1.1953,1,2,1
4,1.401,1,0,0
4,1.2421,0,0,0
4,0.6817,1,0,0
4,1.5946,1,2,1
4,1.0672,1,0,0
4,0.8739,0,2,1
4,1.2043,0,0,0
4,0.7155,1,1,1
4,0.8591,0,1,1
4,0.7943,1,1,1
4,1.4427,0,1,1
4,1.0596,1,1,1
4,1.2594,1,0,0
4,0.8782,1,1,1
4,1.0281,1,0,0
4,1.7245,0,1,1
4,0.8197,1,2,1
4,1.3967,1,1,1
4,0.6171,1,2,2
4,0.9154,1,2,1
4,0.5548,1,0,0
4,0.9301,0,1,2
4,1.002,1,1,1
4,0.9864,0,2,1
4,1.0575,0,0,0
4,0.7378,1,0,0
4,0.7712,1,1,1
4,0.8096,1,1,1
4,0.651,1,1,1
4,0.7639,1,0,0
4,0.845,1,2,1
4,1.8017,1,2,1
4,1.066,0,2,2
4,1.3457,0,0,0
4,1.3206,0,1,1
4,0.6096,1,0,0
4,1.5433,0,2,1
4,0.8499,1,1,2
4,0.8482,1,1,1
4,0.7717,1,2,2
4,1.6493,0,1,1
4,1.0812,1,0,0
4,1.6989,1,2,1
5,1.034,0,1,1
5,1.0013,0,2,1
5,0.5842,1,1,1
5,0.5129,1,2,2
5,0.6741,0,1,1
5,0.7643,1,0,0
5,0.9698,1,2,2
5,0.7703,0,2,1
5,0.6669,1,1,1
5,0.7329,0,1,1
5,0.7459,1,0,0
5,0.7701,1,1,2
5,0.6035,0,2,1
5,0.6193,1,2,1
5,1.7065,1,1,1
5,0.4571,1,0,0
5,0.4983,1,0,0
5,0.7793,0,1,1
5,0.4667,0,0,0
5,0.477,0,2,1
5,0.7601,0,1,1
5,0.7128,0,0,0
5,0.9318,0,1,1
5,0.7925,0,1,2
5,0.3931,0,1,1
5,1.117,0,2,1
5,1.0237,1,1,1
5,0.8337,0,1,1
5,1.2504,1,1,1
5,0.763,1,1,1
5,0.8075,0,0,0
5,0.64,0,1,1
5,0.8314,1,2,1
5,0.777,1,2,1
5,0.681,0,2,1
5,0.4731,0,0,0
5,0.6569,1,2,1
5,0.9685,0,2,1
5,0.9496,1,1,2
5,1.0494,1,0,0
5,0.7436,0,0,0
5,0.977,0,2,1
5,0.8734,1,1,2
5,1.5372,0,0,0
5,0.4254,0,1,1
5,0.5049,0,1,1
5,1.0323,1,2,1
5,1.0047,1,0,0
5,1.1437,0,1,1
5,1.6897,1,1,2
5,0.9684,1,1,1
5,0.9191,1,0,0
5,0.7212,0,0,0
5,0.474,1,2,1
5,0.6112,1,1,1
5,0.4233,0,2,1
5,0.6844,1,2,1
5,0.7285,1,0,0
5,0.6348,0,1,1
5,0.5128,0,1,2
5,2.3438,0,0,0
5,0.7128,1,2,1
5,0.5288,0,2,2
5,0.6249,1,2,1
5,0.6265,1,1,1
5,1.0706,1,2,1
5,0.6241,1,0,0
5,0.8081,0,0,0
5,0.7067,0,2,1
5,1.496,1,1,1
5,0.4712,1,1,1
5,0.8465,0,2,1
5,0.6241,0,1,1
5,1.281,0,2,1
5,1.656,0,2,2
5,0.4254,1,0,0
5,0.7682,1,1,1
5,0.4814,1,2,1
5,1.0264,0,2,1
5,0.6166,0,1,1
5,0.417,1,2,1
5,0.6102,1,1,1
5,0.6096,1,2,1
5,0.6703,1,2,1
5,0.3854,1,1,2
5,0.7835,0,0,0
5,1.0392,0,1,1
5,0.414,0,2,1
5,0.8234,1,1,1
5,2.1874,0,2,1
5,2.3294,0,2,1
5,2.3269,0,1,1
5,0.6793,1,2,1
5,0.3915,1,0,0
5,0.577,1,2,1
5,0.449,1,2,2
5,0.7353,1,0,0
5,0.5985,1,1,2
5,0.5755,1,0,0
5,0.6392,0,1,1
5,0.6262,0,1,1
5,0.8237,0,1,1
5,1.2304,0,2,1
5,0.472,0,1,1
5,0.4645,1,2,1
5,0.9477,1,1,1
5,0.5232,1,2,1
5,0.7346,1,1,1
5,0.6963,1,2,1
5,0.746,0,0,0
5,0.448,0,2,1
5,0.8634,1,1,1
5,0.4238,0,2,2
5,0.7584,0,2,1
5,1.6131,0,0,0
5,0.4464,0,2,1
5,0.8314,0,1,2
5,0.8776,1,1,1
5,0.4022,0,2,1
5,0.3839,1,1,2
5,0.4086,1,2,1
5,0.5822,0,2,1
5,0.9275,0,1,1
5,0.7111,1,1,1
5,0.4241,1,1,1
5,0.4066,1,1,2
5,0.6951,0,0,0
5,2.454,1,2,1
5,2.4783,0,1,2
5,0.3834,0,0,0
5,1.6662,1,0,0
5,0.7342,0,1,1
5,0.4383,1,0,0
5,1.1456,0,2,1
5,0.9504,0,1,1
5,0.3897,1,1,1
5,0.7824,0,0,0
5,2.4256,1,0,0
5,1.6827,1,2,1
5,0.7103,0,0,0
5,0.5332,0,1,1
5,0.5362,1,2,2
5,1.1906,0,2,1
5,0.6153,0,2,1
5,1.1031,0,0,0
5,0.383,1,1,1
5,0.5808,1,2,1
5,0.6802,0,1,1
5,0.4551,1,1,1
5,0.4693,1,0,0
5,2.1811,0,2,1
5,0.6122,0,0,0
5,0.4945,0,1,1
5,0.6135,1,2,1
5,1.4625,0,2,2
5,0.6571,1,1,1
5,1.867,1,2,1
5,0.5338,0,1,1
5,0.3982,1,2,1
5,0.4877,0,1,1
5,0.5822,0,2,1
5,0.6279,0,1,1
5,1.303,0,2,1
5,0.5581,1,1,1
5,0.613,0,2,1
5,0.6413,1,2,1
5,0.511,1,2,1
5,0.3901,1,2,1
5,0.7168,0,2,1
5,0.7879,1,0,0
5,0.8939,1,2,2
5,0.6448,0,2,2
6,1.3454,1,1,1
6,2.3379,1,1,1
6,0.8323,1,2,1
6,0.8068,1,0,0
6,0.9212,1,2,2
6,1.0262,1,0,0
6,1.7207,1,2,1
6,0.9919,1,1,2
6,0.8439,1,1,1
6,1.0485,1,1,2
6,0.8039,0,2,1
6,0.7997,1,1,1
6,0.9421,1,1,1
6,1.482,1,1,1
6,0.9226,0,2,1
6,0.8405,1,2,1
6,1.2314,1,2,1
6,0.8653,0,1,1
6,1.2771,1,2,1
6,1.2168,1,1,1
6,1.4257,1,2,1
6,1.2547,0,0,0
6,0.9945,1,2,2
6,0.8746,1,1,2
6,0.822,1,2,1
6,0.8804,1,2,2
6,0.8885,1,2,2
6,1.3526,0,2,1
6,0.7961,1,0,0
6,0.7777,1,1,1
6,1.0257,1,2,1
6,0.9137,1,1,2
6,1.6261,1,0,0
6,0.9032,1,1,1
6,0.952,1,2,1
6,0.7448,1,2,1
6,0.8017,1,0,0
6,1.7486,1,1,1
6,0.8087,1,0,0
6,1.3224,1,2,1
6,1.7858,0,2,1
6,0.7695,1,1,1
6,0.8332,1,2,1
6,0.7368,1,2,1
6,0.548,1,0,0
6,0.6661,1,1,1
6,0.721,1,0,0
6,0.6988,1,0,0
6,0.8079,1,2,2
6,0.7603,1,0,0
6,0.4313,1,1,2
6,0.6644,1,1,1
6,0.6165,1,1,1
6,1.3781,0,2,1
6,0.6573,0,2,2
6,0.8956,1,2,1
6,0.425,1,2,1
6,0.6165,1,1,1
6,0.5049,1,2,1
6,0.5973,1,0,0
6,0.66,0,0,0
6,1.0947,0,0,0
6,0.5556,1,1,1
6,0.479,1,1,1
6,0.437,1,1,1
6,0.6522,1,0,0
6,0.5132,1,2,1
6,0.8728,1,0,0
6,0.7139,0,2,2
6,0.5856,1,1,1
6,0.8321,1,2,1
6,0.8254,1,0,0
6,0.5518,1,1,2
6,0.5696,1,0,0
6,1.0161,0,2,1
6,0.4867,1,2,1
6,0.3923,1,1,2
6,0.6006,1,2,1
6,0.6562,1,1,1
6,0.7048,1,2,2
6,0.9368,1,1,1
6,0.5825,0,1,1
6,0.6756,1,1,2
6,0.5051,1,2,1
6,0.5115,1,2,1
6,0.6654,1,0,0
6,0.4258,1,1,1
6,0.6627,1,2,1
6,0.6096,1,1,1
6,0.4256,1,0,0
6,0.5696,0,0,0
6,0.467,0,1,1
6,0.6668,1,1,1
6,0.5247,0,2,1
6,0.6384,1,2,1
6,0.6252,1,1,1
6,0.6104,1,1,1
6,0.6729,1,1,1
6,0.4795,1,2,1
6,0.5341,1,0,0
6,0.4753,1,2,1
6,0.6704,1,2,2
6,0.4636,0,2,1
6,0.5366,1,2,1
6,0.7477,0,2,1
6,0.7273,1,2,1
6,0.5822,1,2,1
6,0.5913,1,1,1
6,0.553,1,1,1
6,0.4102,1,0,0
6,0.639,1,0,0
6,0.3907,1,2,1
6,0.5277,1,1,1
6,0.4881,0,2,1
6,0.5275,1,1,1
6,0.7592,1,0,0
6,0.623,1,1,2
6,0.4221,1,0,0
6,0.6686,1,2,1
6,0.6633,1,1,1
6,0.6152,1,0,0
6,0.7012,1,1,1
6,0.7181,1,1,1
6,0.6492,1,1,1
6,0.8005,0,2,2
6,0.6423,1,0,0
6,0.5128,1,0,0
6,0.8051,1,0,0
6,0.472,1,1,1
6,0.5196,0,1,1
6,0.7485,1,0,0
6,0.6386,1,0,0
6,0.6389,0,1,1
6,0.6834,1,2,1
6,0.5796,1,0,0
6,0.5307,1,0,0
6,0.7662,1,2,1
6,0.5176,1,1,2
6,0.6961,1,2,2
6,0.4225,1,0,0
6,0.7518,0,1,1
6,0.8714,1,1,1
6,0.5422,1,2,1
6,0.7849,1,1,1
6,0.7423,1,2,1
6,0.7516,0,1,1
6,0.6078,1,2,1
6,0.4565,1,2,2
6,0.7129,1,1,1
6,0.6804,1,2,1
6,0.7098,1,1,1
6,0.582,1,1,1
6,0.5182,1,2,1
6,0.5102,1,1,2
6,0.7243,1,0,0
6,0.4713,1,2,2
6,0.5431,1,1,1
6,0.5335,1,2,1
6,0.5649,1,0,0
6,0.4586,1,2,2
6,0.7685,1,0,0
6,0.5352,1,0,0
6,0.6486,1,1,1
6,0.7751,1,1,1
6,0.6373,1,1,1
6,0.7282,1,0,0
6,0.6148,1,0,0
6,0.5261,1,1,1
6,0.5427,1,1,1
6,0.5185,1,1,1
6,0.6146,1,2,1
6,0.55,1,0,0
6,0.611,1,2,1
6,0.6229,1,1,2
6,0.543,1,0,0
6,0.6827,1,0,0
6,0.509,1,1,1
6,0.4166,1,2,2
6,0.7497,0,2,1
6,0.6134,1,1,1
6,0.6853,1,1,1
6,0.5907,1,2,1
6,0.4303,1,2,1
6,0.6231,0,1,1
6,0.5021,1,1,2
6,0.4459,1,0,0
6,0.5918,1,2,1
6,0.5707,1,2,1
6,0.6219,1,1,1
6,0.472,1,1,1
6,0.576,1,0,0
6,0.5452,1,0,0
6,0.5185,1,0,0
6,0.5673,1,2,2
6,0.5912,1,0,0
6,0.5651,0,1,2
6,0.6021,1,2,1
6,0.7828,1,0,0
6,0.6861,0,0,0
6,0.5031,1,2,1
6,0.6628,0,2,1
6,0.5828,1,0,0
6,0.5239,1,1,1
6,0.615,0,2,2
6,0.5802,1,2,1
6,0.7959,1,2,1
6,0.5429,1,2,1
6,0.422,1,0,0
6,0.5096,1,1,1
6,0.767,1,0,0
6,0.605,1,1,1
6,0.6335,0,1,1
6,0.6021,1,0,0
6,0.6873,1,2,1
6,0.6204,1,1,1
6,0.509,1,1,1
6,0.5563,1,2,2
6,0.7334,1,2,1
6,0.5018,1,1,2
6,0.7826,0,2,1
6,0.54,1,1,1
6,0.5559,1,0,0
6,0.5795,0,1,1
6,0.551,1,0,0
6,0.5134,1,1,1
6,0.7747,0,1,1
6,0.4769,1,2,1
6,0.5004,1,1,1
6,0.4485,1,1,2
6,0.504,1,2,1
6,0.5796,1,2,1
6,0.6047,1,0,0
6,0.3965,1,2,1
6,0.5773,0,1,2
6,0.5728,1,0,0
